F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-DocData,F16-char[],F16-long,F16-Iterator<Number>,F16-Object,F16-NA,F16-void,F16-int,F16-double,F16-Query,F16-Iterator<BytesRef>,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-Iterator<String>,F16-NamedList,F16-Void,F16-byte,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-StringBuilder,F3-Among[],F3-null,F3-boolean,F3-FileInputStream,F3-char,F3-String,F3-long,F3-CharStream,F3-int,F3-ValueSource,F3-char[],F3-getBoost(),F3-long[],F3-Path,F3-Comparable,F7-^,F7-++,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-BytesRef,F12-NA,F12-FST,F12-boolean,F12-Logger,F12-NamedList,F12-String,F12-Scorer,F12-TermsEnum,F12-List<String>,F12-double,F12-Token,F12-Charset,F12-QParser,F12-Boolean,F12-IndexInput,F12-SolrParams,F12-List<AnalysisPhase>,F17-abstract,F17-static,F17-final,F17-static-final,F17-NA,F2-Path,F2-StringBuilder,F2-Class,F2-HungarianStemmer,F2-StandardSyntaxParser,F2-NA,F2-QueryParserTokenManager,F2-Integer,F2-List<String>,F2-Files,F2-QueryParser,F2-Object,F2-String,F2-PorterStemmer,F2-Long,F2-System,F2-Float,F2-Character,F2-File,F2-HTMLStripCharFilter,F6-NA,F6-java.lang.Long,F6-org.apache.lucene.queryparser.surround.parser.Token,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.util.HashMap,F6-java.lang.UnsupportedOperationException,F6-java.io.DataInputStream,F6-org.apache.solr.parser.Token,F6-org.apache.lucene.codecs.simpletext.AlreadyClosedException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.StringBuilder,F6-org.apache.solr.search.HashQParserPlugin.ZeroHash,F6-org.apache.solr.client.solrj.impl.ZkStateReader,F6-java.util.Date,F6-java.lang.Double,F6-org.apache.solr.client.solrj.impl.BasicHeader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-getLatestSchema,F1-NA,F1-add,F1-jj_ntk,F1-r_mark_regions,F1-getClass,F1-clone,F1-jj_consume_token,F1-iterator,F1-find_among_b,F1-get,F1-equals,F1-append,F1-compareTo,F1-slice_from,F1-charAt,F1-load,F1-getName,F1-toString,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-SolrQueryRequestBase,F5-NA,F5-java.lang.Error,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-FastInputStream,F5-java.lang.Number,F5-java.lang.Throwable,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-TermVectorsReader,F9-bits,F9-request,F9-name,F9-a,F9-field,F9-map,F9-indexedField,F9-numDeadServersToTry,F9-nvPairs,F9-expirationThresholdMilllis,F9-saveAs,F9-min,F9-source,F9-NA,F9-copy2Dir,F9-cached,F9-params,F9-servers,F9-sources,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-InputStream,F4-File[],F4-long,F4-QueryNode,F4-char,F4-Token,F4-Object,F4-SrndQuery,F4-Float,F4-void,F4-double,F4-StringBuilder,F4-Path,F4-int,F4-String,F4-Class,F4-Iterator,F8-DocumentsWriterFlushControl,F8-LocalFsFile,F8-TernaryTree,F8-BytesHash,F8-ReaderWrapper,F8-DirectoryFile,F8-Correction,F8-ToParentBlockJoinFieldComparator,F8-MockDirectoryWrapper,F8-HashCollector,F8-SolrCore,F8-TVTerms,F8-ExpiringCachedDocCollection,F8-NA,F8-ShardRequestAndParams,F8-ElevationObj,F8-Frame,F8-Block,F8-Req,F8-CompoundToken,F11-val,F11-term,F11-scorer,F11-NA,F11-collection,F11-log,F11-startOffset,F11-failedPings,F11-field,F11-EOF,F11-start,F11-token,F11-replica,F11-propertyName,F11-endOffset,F11-vs,F11-UTF_8,F11-fst,F11-query,F11-comp,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-anshum@apache.org,F71-shalin@apache.org,F71-rmuir@apache.org,F71-sarowe@apache.org,F71-simonw@apache.org,F71-hossman@apache.org,F71-jpountz@apache.org,F71-buschmi@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-rjernst@apache.org,F71-romseygeek@apache.org,F71-erick@apache.org,F71-dweiss@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,label
8820,org/apache/solr/core,org/apache/solr/core/ZkContainer.java,707,TRUE,0,7,1636,3,2,674,1,114,0.183673469,175,27,0.154285714,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3,MALICIOUS_CODE,0.043057051,MS_SHOULD_BE_FINAL,16,1,0,0.023136873,7.31E-04,0,0,0.5125,0.020820313,0.351851852,0.160671581,0.11875,0.003498385,0.033369214,0.160671581,-0.536842105,0.333333333,20,4929,707,8820,1223,0.026084465,12,1508,-285,2743,0.061478832,330,94,18,442,36,236,8,0.080318338,44,15095,0,8631,1450,-28,25176,6464,0.108699469,269,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4160,25862,25,3916,close
8820,org/apache/solr/core,org/apache/solr/core/ZkContainer.java,707,TRUE,35,7,1636,3,8,674,4,114,0.836734694,175,27,0.154285714,0.914285714,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3,MT_CORRECTNESS,2.69E-04,RU_INVOKE_RUN,14,2,1,0.023136873,7.31E-04,2.44E-04,1,1,0,0.333333333,0.295307783,1,0.003498385,0.009149623,0.295307783,-0.536842105,0.333333333,10,3400,464,7291,1223,0.026084465,12,1508,-285,2743,0.061478832,330,94,18,442,36,236,8,0.080318338,44,15095,0,8631,1450,-28,25176,6464,0.108699469,269,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4160,25862,25,3916,close
8820,org/apache/solr/core,org/apache/solr/core/ZkContainer.java,707,TRUE,0,7,1636,3,14,674,1,114,0.46122449,175,27,0.154285714,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3,PERFORMANCE,0.066469322,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.023136873,7.31E-04,0,0,0.299595142,0.011657661,0.326896552,0.167185868,-0.267206478,0.004036598,0.060010764,0.167185868,-0.536842105,0.333333333,20,4929,707,8820,1223,0.026084465,12,1508,-285,2743,0.061478832,330,94,18,442,36,236,8,0.080318338,44,15095,0,8631,1450,-28,25176,6464,0.108699469,269,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4160,25862,25,3916,open
7343,org/apache/solr/hadoop,org/apache/solr/hadoop/AlphaNumericComparator.java,482,TRUE,0,2,821,1,13,180,1,45,0.552631579,36,34,0.944444444,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,BAD_PRACTICE,0.006458558,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,19,2,0,0.006819289,2.44E-04,0,0,0.291666667,0.005164931,0.132669983,0.27613288,-0.375,0.003229279,0.019106566,0.27613288,-0.714285714,-1,0,3452,482,7343,28,0,6,20,8,54,0.01073396,44,0,0,44,0,44,0,0.517647059,0,6076,0,80,12,0,6168,5996,0.04459903,3452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7343,25862,316,4207,open
6742,org/apache/solr/hadoop,org/apache/solr/hadoop/GoLive.java,384,TRUE,110,2,821,3,6,180,14,45,0.541871921,150,26,0.173333333,0.445454545,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,STYLE,0.031485468,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.006819289,7.31E-04,4.87E-04,-1,0.299145299,0.004764941,0.388921626,0.591203304,-0.222222222,0.018299247,0.165231432,0.591203304,-0.714285714,-1,6,3481,484,7372,28,0.094076655,6,20,8,54,0.01073396,324,17,6,347,15,307,6,0.044636911,27,6076,6,80,12,-9,6168,5996,0.04459903,474,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4365,25862,316,4207,open
6742,org/apache/solr/hadoop,org/apache/solr/hadoop/GoLive.java,384,TRUE,110,2,821,3,0,180,14,45,0.778325123,150,26,0.173333333,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,STYLE,0.04467169,REC_CATCH_EXCEPTION,17,2,2,0.006819289,7.31E-04,4.87E-04,-1,0.253012048,0.004295385,0.388921626,0.591203304,-0.277108434,0.018299247,0.165231432,0.591203304,-0.714285714,-1,6,3481,484,7372,28,0.094076655,6,20,8,54,0.01073396,324,17,6,347,15,307,6,0.044636911,27,6076,6,80,12,-9,6168,5996,0.04459903,474,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4365,25862,316,4207,open
6742,org/apache/solr/hadoop,org/apache/solr/hadoop/GoLive.java,384,TRUE,0,2,821,3,14,180,1,45,0.438423645,150,26,0.173333333,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,PERFORMANCE,0.066469322,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.006819289,7.31E-04,0,0,0.299595142,0.011657661,0.326896552,0.167185868,-0.267206478,0.004036598,0.060010764,0.167185868,-0.714285714,-1,6,3481,484,7372,28,0.094076655,6,20,8,54,0.01073396,324,17,6,347,15,307,6,0.044636911,27,6076,6,80,12,-9,6168,5996,0.04459903,474,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4365,25862,316,4207,open
7372,org/apache/solr/hadoop,org/apache/solr/hadoop/HeartBeater.java,484,TRUE,0,8,821,1,2,180,1,45,0.316455696,77,65,0.844155844,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,MALICIOUS_CODE,0.043057051,MS_SHOULD_BE_FINAL,16,1,0,0.006819289,0.00121773,0,0,0.5125,0.020820313,0.351851852,0.160671581,0.11875,0.003498385,0.033369214,0.160671581,-0.714285714,-0.6,2,3481,484,7372,28,0,6,20,8,54,0.01073396,260,0,0,260,0,260,0,0.031358014,0,6076,0,80,12,0,6168,5996,0.04459903,3454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7345,25862,316,4207,close
7372,org/apache/solr/hadoop,org/apache/solr/hadoop/HeartBeater.java,484,TRUE,6,8,821,1,4,180,1,45,0.493670886,77,65,0.844155844,0.833333333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,MT_CORRECTNESS,8.07E-04,SC_START_IN_CTOR,17,3,1,0.006819289,0.00121773,2.44E-04,-1,0,0,0.333333333,0.295307783,-1,0.003498385,0.009149623,0.295307783,-0.714285714,-0.6,2,3481,484,7372,28,0,6,20,8,54,0.01073396,260,0,0,260,0,260,0,0.031358014,0,6076,0,80,12,0,6168,5996,0.04459903,3454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7345,25862,316,4207,open
7372,org/apache/solr/hadoop,org/apache/solr/hadoop/HeartBeater.java,484,TRUE,6,8,821,1,4,180,2,45,0.810126582,77,65,0.844155844,0.666666667,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,STYLE,0.008880517,UCF_USELESS_CONTROL_FLOW,20,3,2,0.006819289,0.00121773,4.87E-04,-1,0.666666667,0.005050505,0.388921626,0.591203304,0.363636364,0.018299247,0.165231432,0.591203304,-0.714285714,-0.6,2,3481,484,7372,28,0,6,20,8,54,0.01073396,260,0,0,260,0,260,0,0.031358014,0,6076,0,80,12,0,6168,5996,0.04459903,3454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7345,25862,316,4207,open
7372,org/apache/solr/hadoop,org/apache/solr/hadoop/HeartBeater.java,484,TRUE,10,8,821,1,6,180,3,45,0.886075949,77,65,0.844155844,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,MT_CORRECTNESS,0.004036598,VO_VOLATILE_INCREMENT,14,2,1,0.006819289,0.00121773,2.44E-04,-1,0.4,0.014117647,0.333333333,0.295307783,0.066666667,0.003498385,0.009149623,0.295307783,-0.714285714,-0.6,2,3481,484,7372,28,0,6,20,8,54,0.01073396,260,0,0,260,0,260,0,0.031358014,0,6076,0,80,12,0,6168,5996,0.04459903,3454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7345,25862,316,4207,open
7372,org/apache/solr/hadoop,org/apache/solr/hadoop/HeartBeater.java,484,TRUE,6,8,821,1,4,180,2,45,0.772151899,77,65,0.844155844,0.333333333,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,MT_CORRECTNESS,0.004036598,VO_VOLATILE_INCREMENT,14,2,2,0.006819289,0.00121773,4.87E-04,-1,0.4,0.014117647,0.333333333,0.295307783,0.066666667,0.003498385,0.009149623,0.295307783,-0.714285714,-0.6,2,3481,484,7372,28,0,6,20,8,54,0.01073396,260,0,0,260,0,260,0,0.031358014,0,6076,0,80,12,0,6168,5996,0.04459903,3454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7345,25862,316,4207,open
7372,org/apache/solr/hadoop,org/apache/solr/hadoop/MapReduceIndexerTool.java,484,TRUE,2,25,821,11,0,180,1,45,0.569484241,1091,161,0.147571036,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,STYLE,0.003498385,ICAST_IDIV_CAST_TO_DOUBLE,17,2,1,0.006819289,0.002191914,2.44E-04,-1,0,0,0.388921626,0.591203304,-0.769230769,0.018299247,0.165231432,0.591203304,-0.714285714,-0.777777778,12,3481,484,7372,28,0,6,20,8,54,0.01073396,2233,28,1,2262,0,2205,0,0.1739106,0,6076,0,80,12,0,6168,5996,0.04459903,2666,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6557,25862,316,4207,open
