F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-Boolean,F16-Object,F16-NA,F16-ExecRow,F16-Conglomerate,F16-void,F16-GroupFetchScanController,F16-int,F16-ScanController,F16-Properties,F16-boolean,F16-PrintWriter,F16-RandomAccessFile,F16-String,F16-SQLException,F16-FileOutputStream,F16-TupleDescriptor,F16-Void,F16-ExecIndexRow,F3-NA,F3-int[],F3-Integer,F3-Long,F3-PrintStream,F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-char,F3-String,F3-long,F3-ExecRow,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-Connection,F7-|,F7--,F7-/,F7-++,F7--=,F7---,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-LocalizedOutput,F12-SQLException,F12-int[],F12-String[],F12-byte[],F12-String,F12-Connection,F12-ArrayList<ResultSet>,F12-Hashtable,F12-ConnectionEnv,F12-PrintStream,F12-Class[],F12-Statement,F12-ResultSet,F12-TypeDescriptor,F17-static,F17-final,F17-NA,F17-final-final,F2-ResultSet,F2-SystemProcedures,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-UCode_CharStream,F2-Runtime,F2-Integer,F2-StringBuffer,F2-Properties,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.io.RandomAccessFile,F6-org.apache.derby.impl.sql.compile.IsNullNode,F6-NA,F6-java.lang.Long,F6-java.io.FileWriter,F6-java.io.FileOutputStream,F6-java.io.InputStreamReader,F6-org.apache.derby.impl.sql.compile.FromList,F6-java.util.Properties,F6-java.io.FileInputStream,F6-java.io.PrintWriter,F6-java.lang.Integer,F6-java.io.File,F6-java.lang.Boolean,F6-java.lang.String,F6-org.apache.derby.impl.sql.execute.rts.XPLAINResultSetTimingsDescriptor,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-java.util.Vector<java.lang.String>,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-generateCsSQLException,F1-prepareStatement,F1-jj_consume_token,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-jjStopAtPos,F1-newException,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-isXAConnection_,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-objectType,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Pkgnamcsn,F4-boolean,F4-InputStream,F4-long,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-double,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-EmbeddedBaseDataSource,F8-DRDAServerStarter,F8-DDdependableFinder,F8-PermDescriptor,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-ClientConnection,F8-RealHashScanStatistics,F8-ClientBaseDataSourceRoot,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-AliasDescriptor,F8-mtTime,F8-NA,F8-MeteredStream,F8-ByteArray,F8-StatementKey,F8-ijRowResult,F11-ignoreWebLogic,F11-langUtil,F11-scanned,F11-NA,F11-DS_GET_CONN_TYPES,F11-file,F11-propFile,F11-urlCheck,F11-displayColumns,F11-resultSet,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-kind,F11-used,F11-serialVersionUID,F11-portingOnly,F11-currentConnEnv,F11-out,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-suresht@apache.org,F71-dyre@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,label
5319,org/apache/derby/impl/store/access/heap,org/apache/derby/impl/store/access/heap/Heap.java,2545,TRUE,0,27,1128,1,7,119,1,14,0.157726181,657,428,0.651445967,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,12,BAD_PRACTICE,0.007664381,HE_INHERITS_EQUALS_USE_HASHCODE,16,2,0,0.007586207,0.004137931,0,0,0.473684211,0.007332573,0.059382423,0.155913081,-0.052631579,0.00524405,0.006050827,0.155913081,0.272727273,0.666666667,23,7699,3519,8134,7,0,0,0,7,7,1.00E-04,64,24,557,645,0,40,0,0.028512214,0,1618,0,130,1384,0,3132,1488,0.019431911,167,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,602,8135,55,489,close
5319,org/apache/derby/impl/store/access/heap,org/apache/derby/impl/store/access/heap/Heap.java,2545,TRUE,0,27,1128,1,7,119,1,14,0.157726181,657,428,0.651445967,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,12,STYLE,0.009681323,RI_REDUNDANT_INTERFACES,20,3,0,0.007586207,0.004137931,0,0,0.208333333,0.004123264,0.030188679,0.132815665,-0.583333333,0.008874546,0.00524405,0.132815665,0.272727273,0.666666667,23,7699,3519,8134,7,0,0,0,7,7,1.00E-04,64,24,557,645,0,40,0,0.028512214,0,1618,0,130,1384,0,3132,1488,0.019431911,167,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,602,8135,55,489,close
7819,org/apache/derby/impl/store/access/heap,org/apache/derby/impl/store/access/heap/HeapCompressScan.java,3275,TRUE,88,6,1128,1,20,119,22,14,0.527272727,208,157,0.754807692,0.590909091,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.09197257,DLS_DEAD_LOCAL_STORE,17,2,1,0.007586207,3.45E-04,3.45E-04,-1,0.021929825,5.36E-04,0.030188679,0.132815665,-0.956140351,0.008874546,0.00524405,0.132815665,0.272727273,-1,8,7384,3275,7819,7,0,0,0,7,7,1.00E-04,322,4,0,326,0,318,0,0.096975519,0,1618,0,130,1384,0,3132,1488,0.019431911,278,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,713,8135,55,489,open
7482,org/apache/derby/impl/store/access/heap,org/apache/derby/impl/store/access/heap/HeapConglomerateFactory.java,3076,TRUE,23,12,1128,1,0,119,5,14,0.775757576,184,85,0.461956522,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,PERFORMANCE,0.071399758,DM_NUMBER_CTOR,18,2,1,0.007586207,3.45E-04,3.45E-04,1,0.338983051,0.014938236,0.231101512,0.153502582,-0.322033898,0.004437273,0.038725292,0.153502582,0.272727273,1,9,7699,3519,8134,7,0,0,0,7,7,1.00E-04,40,11,98,149,0,29,0,0.003666678,0,1618,0,130,1384,0,3132,1488,0.019431911,278,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,713,8135,55,489,close
7482,org/apache/derby/impl/store/access/heap,org/apache/derby/impl/store/access/heap/HeapController.java,3076,TRUE,40,17,1128,1,0,119,10,14,0.316069057,456,187,0.410087719,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,PERFORMANCE,0.071399758,DM_NUMBER_CTOR,18,2,1,0.007586207,0.001034483,3.45E-04,-1,0.338983051,0.014938236,0.231101512,0.153502582,-0.322033898,0.004437273,0.038725292,0.153502582,0.272727273,0.333333333,13,7699,3519,8134,7,0.001304267,0,0,7,7,1.00E-04,32,12,418,462,0,20,7,0.028085123,7,1618,0,130,1384,7,3132,1488,0.019431911,55,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,489,8135,55,489,open
7482,org/apache/derby/impl/store/access/heap,org/apache/derby/impl/store/access/heap/HeapController.java,3076,TRUE,106,17,1128,1,0,119,29,14,0.520584329,456,187,0.410087719,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,PERFORMANCE,0.071399758,DM_NUMBER_CTOR,18,2,1,0.007586207,0.001034483,3.45E-04,1,0.338983051,0.014938236,0.231101512,0.153502582,-0.322033898,0.004437273,0.038725292,0.153502582,0.272727273,0.333333333,13,7699,3519,8134,7,0.001304267,0,0,7,7,1.00E-04,32,12,418,462,0,20,7,0.028085123,7,1618,0,130,1384,7,3132,1488,0.019431911,55,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,489,8135,55,489,close
7482,org/apache/derby/impl/store/access/heap,org/apache/derby/impl/store/access/heap/HeapController.java,3076,TRUE,0,17,1128,1,7,119,1,14,0.081009296,456,187,0.410087719,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,STYLE,0.009681323,RI_REDUNDANT_INTERFACES,20,3,0,0.007586207,0.001034483,0,0,0.208333333,0.004123264,0.030188679,0.132815665,-0.583333333,0.008874546,0.00524405,0.132815665,0.272727273,0.333333333,13,7699,3519,8134,7,0.001304267,0,0,7,7,1.00E-04,32,12,418,462,0,20,7,0.028085123,7,1618,0,130,1384,7,3132,1488,0.019431911,55,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,489,8135,55,489,close
7482,org/apache/derby/impl/store/access/heap,org/apache/derby/impl/store/access/heap/HeapCostController.java,3076,TRUE,0,3,1128,1,5,119,1,14,0.177664975,131,217,1.65648855,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,1,STYLE,0.009681323,RI_REDUNDANT_INTERFACES,20,3,0,0.007586207,3.45E-04,0,0,0.208333333,0.004123264,0.030188679,0.132815665,-0.583333333,0.008874546,0.00524405,0.132815665,0.272727273,-1,8,7699,3519,8134,7,0,0,0,7,7,1.00E-04,291,5,0,296,0,286,0,0.006980593,0,1618,0,130,1384,0,3132,1488,0.019431911,278,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,713,8135,55,489,open
8134,org/apache/derby/impl/store/access/heap,org/apache/derby/impl/store/access/heap/HeapScan.java,3519,TRUE,0,14,1128,1,5,119,1,14,0.174447174,257,84,0.326848249,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,STYLE,0.009681323,RI_REDUNDANT_INTERFACES,20,3,0,0.007586207,3.45E-04,0,0,0.208333333,0.004123264,0.030188679,0.132815665,-0.583333333,0.008874546,0.00524405,0.132815665,0.272727273,1,12,7699,3519,8134,7,0,0,0,7,7,1.00E-04,287,20,0,307,0,267,0,0.033682392,0,1618,0,130,1384,0,3132,1488,0.019431911,211,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,646,8135,55,489,close
5314,org/apache/derby/impl/store/access/heap,org/apache/derby/impl/store/access/heap/Heap_v10_2.java,2545,TRUE,0,3,1128,1,3,119,1,14,0.713235294,34,82,2.411764706,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,BAD_PRACTICE,0.007664381,HE_INHERITS_EQUALS_USE_HASHCODE,16,2,0,0.007586207,3.45E-04,0,0,0.473684211,0.007332573,0.059382423,0.155913081,-0.052631579,0.00524405,0.006050827,0.155913081,0.272727273,-1,2,4879,2545,5314,7,0,0,0,7,7,1.00E-04,75,4,0,79,0,71,0,0.023075503,0,1618,0,130,1384,0,3132,1488,0.019431911,1902,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2338,8135,55,489,open
8134,org/apache/derby/impl/store/access/heap,org/apache/derby/impl/store/access/heap/D_HeapController.java,3519,TRUE,0,0,1128,2,4,119,1,14,0.178571429,177,31,0.175141243,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,STYLE,0.0209762,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.007586207,6.90E-04,0,0,0,0,0.030188679,0.132815665,-1,0.008874546,0.00524405,0.132815665,0.272727273,-1,11,7699,3519,8134,7,0,0,0,7,7,1.00E-04,20,12,179,211,0,8,0,0.005702894,0,1618,0,130,1384,0,3132,1488,0.019431911,278,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,713,8135,55,489,open
7482,org/apache/derby/impl/store/access/sort,org/apache/derby/impl/store/access/sort/MergeInserter.java,3076,TRUE,29,4,1187,1,16,131,6,15,0.892857143,178,83,0.466292135,0.206896552,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,PERFORMANCE,0.004033885,DM_GC,16,1,1,0.007241379,0.002068966,3.45E-04,-1,0,0,0.231101512,0.153502582,-1,0.004437273,0.038725292,0.153502582,-0.80952381,-0.333333333,11,7699,3519,8134,20,0,0,0,20,20,2.46E-04,37,12,93,142,0,25,0,0.047140048,0,846,0,75,362,0,1283,771,0.023562155,169,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,604,8135,55,489,open
7482,org/apache/derby/impl/store/access/sort,org/apache/derby/impl/store/access/sort/MergeInserter.java,3076,TRUE,47,4,1187,1,24,131,13,15,0.37012987,178,83,0.466292135,0.319148936,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,PERFORMANCE,0.004033885,DM_GC,16,1,3,0.007241379,0.002068966,0.001034483,-0.333333333,0,0,0.231101512,0.153502582,-1,0.004437273,0.038725292,0.153502582,-0.80952381,-0.333333333,11,7699,3519,8134,20,0,0,0,20,20,2.46E-04,37,12,93,142,0,25,0,0.047140048,0,846,0,75,362,0,1283,771,0.023562155,169,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,604,8135,55,489,open
