F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ByteBuffer,F16-long[],F16-long,F16-Boolean,F16-ByteBuffer[][],F16-Token,F16-AbstractType,F16-Object,F16-NA,F16-void,F16-int,F16-boolean,F16-Double,F16-String,F16-Integer,F16-Pair,F16-Long,F16-MessageOut,F16-CommitLogSegment,F16-byte[][],F3-NA,F3-Class,F3-EncryptionOptions,F3-PrintStream,F3-SSTableReader,F3-byte[],F3-DecoratedKey,F3-boolean,F3-arg0.name().toByteBuffer(),F3-char,F3-String,F3-long,F3-InetAddress,F3-int,F3-ByteBuffer,F3-String[],F3-Thread,F3-BitSet,F3-ListenableFutureTask,F3-input,F7-^,F7-++,F7---,F7-%,F7-&,F7-*,F7-+,F7-^=,F7--,F7-/,F7--=,F7-+=,F7-NA,F7-*=,F12-long,F12-int,F12-FixedValueComparator,F12-List<ByteBuffer>,F12-NA,F12-Map<Pair MapType>,F12-TField,F12-Logger,F12-Map<AbstractType SetType>,F12-String,F12-OptionSimple,F12-double,F12-Pattern,F12-DistributionFactory,F12-List<AbstractType>,F12-TStruct,F12-List<ColumnInfo>,F12-UUID,F12-InetAddress,F12-Map<Class<? extends IScheme> SchemeFactory>,F17-abstract,F17-static,F17-final,F17-NA,F2-Class,F2-StringBuilder,F2-NA,F2-Random,F2-TreeSet<CellName>,F2-ArrayList<ReadCommand>,F2-Integer,F2-SSLFactory,F2-Math,F2-List<ByteBuffer>,F2-CqlLexer,F2-PrintStream,F2-String,F2-ByteBuffer,F2-Long,F2-System,F2-Cql_Lexer,F2-Boolean,F2-ThreadPoolExecutor,F2-File,F6-java.util.Random,F6-org.apache.cassandra.io.util.DataOutputStreamAndChannel,F6-NA,F6-org.apache.cassandra.db.BufferCell,F6-java.io.FileOutputStream,F6-org.apache.cassandra.cli.MismatchedSetException,F6-java.util.HashMap<java.lang.Class<? extends org.apache.cassandra.thrift.IScheme> org.apache.cassandra.thrift.SchemeFactory>,F6-java.io.PrintStream,F6-org.apache.cassandra.cli.RewriteRuleSubtreeStream,F6-java.io.DataInputStream,F6-org.apache.thrift.protocol.TStruct,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.cassandra.hadoop.pig.ResourceFieldSchema,F6-org.apache.cassandra.stress.settings.OptionSimple,F6-org.apache.thrift.protocol.TField,F6-java.io.BufferedReader,F6-org.apache.cassandra.db.marshal.DynamicCompositeType.FixedValueComparator,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-final-final,F14-NA,F14-final,F1-size,F1-registerQuery,F1-NA,F1-add,F1-close,F1-compare,F1-pushFollow,F1-write,F1-assertEquals,F1-get,F1-getSSTables,F1-equals,F1-compareTo,F1-predict,F1-value,F1-getLogger,F1-match,F1-count,F1-max,F1-exit,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-org.apache.cassandra.stress.settings.SettingsCommand$Options,F5-AbstractType,F5-OpDistributionFactory,F5-java.io.FilterOutputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.util.EventObject,F5-java.lang.Number,F5-java.lang.RuntimeException,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.BufferedReader,F5-java.io.OutputStream,F5-java.text.DateFormat,F9-id,F9-dataDir,F9-displayPrefix,F9-max,F9-tries,F9-options,F9-firstInsertedKey,F9-wrapped,F9-key_cache_size,F9-delta,F9-planId,F9-keyspaceName,F9-min,F9-identityDistributions,F9-dclocal_read_repair_chance,F9-NA,F9-truncate,F9-generate,F9-delegate,F9-batchsize,F10-NA,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-CommonTree,F4-String[],F4-boolean,F4-InputStream,F4-ByteBuffer,F4-long,F4-SSLContext,F4-byte[],F4-File,F4-void,F4-Buffer,F4-StringBuilder,F4-int,F4-String,F4-Field,F4-BigInteger,F4-long[],F4-OutputStream,F4-byte,F8-DistributionBoundApache,F8-ColumnFamilyMetricNameFactory,F8-SettingsErrors,F8-NoSpamLogStatement,F8-StressSettings,F8-DistributionOffsetApache,F8-GeneratorConfig,F8-OptionSimple,F8-DistributionInverted,F8-SettingsTransport,F8-SamplerResult<S>,F8-DistributionQuantized,F8-NA,F8-SettingsPopulation,F8-StreamState,F8-SettingsInsert,F8-WriterThread,F8-SeedManager,F8-CfDef,F8-DataOutputStreamPlus,F11-SUPER_COLUMN_FIELD_DESC,F11-IRE_FIELD_DESC,F11-COMPRESSION_FIELD_DESC,F11-NA,F11-NAME_FIELD_DESC,F11-SUCCESS_FIELD_DESC,F11-KEY_FIELD_DESC,F11-schemes,F11-KEYSPACE_FIELD_DESC,F11-logger,F11-START_TOKEN_FIELD_DESC,F11-WHY_FIELD_DESC,F11-COLUMN_PARENT_FIELD_DESC,F11-STRUCT_DESC,F11-COLUMN_FAMILY_FIELD_DESC,F11-COLUMNS_FIELD_DESC,F11-instance,F11-QUERY_FIELD_DESC,F11-UE_FIELD_DESC,F11-ITEM_ID_FIELD_DESC,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-xedin@apache.org,F71-jmckenzie@apache.org,F71-povel.y@gmail.com,F71-sylvain@datastax.com,F71-yukim@apache.org,F71-brandonwilliams@apache.org,F71-dbrosius@mebigfatguy.com,F71-johan@apache.org,F71-benedict@apache.org,F71-jakers@gmail.com,F71-marcuse@apache.org,F71-jbellis@apache.org,F71-gdusbabek@apache.org,F71-vijay2win@gmail.com,F71-dbrosius@apache.org,F71-aleksey@apache.org,F71-jake@apache.org,F71-eevans@apache.org,F71-tyler@datastax.com,F71-slebresne@apache.org,F74,F73,F84,F146,label
8190,org/apache/cassandra/gms,org/apache/cassandra/gms/FailureDetector.java,1221,TRUE,14,21,1102,3,12,185,1,54,0.40990991,345,48,0.139130435,0.428571429,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,I18N,0.038809344,DM_DEFAULT_ENCODING,19,1,1,7.70E-04,1.54E-04,5.13E-05,-1,0.155339806,0.065604675,0.134408602,1.59E-04,-0.660194175,0.001883949,0.007912585,1.59E-04,-0.866666667,-1,47,8760,1653,11003,224,0.422162085,6,52,172,282,0.03480323,555,261,282,1098,4,294,68,0.154464829,72,5558,0,2153,1875,64,9586,3405,0.057744439,86,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,2328,13775,19,2259,open
8190,org/apache/cassandra/gms,org/apache/cassandra/gms/FailureDetector.java,1221,TRUE,13,21,1102,3,12,185,2,54,0.686936937,345,48,0.139130435,0.461538462,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,PERFORMANCE,0.003767898,WMI_WRONG_MAP_ITERATOR,18,2,1,7.70E-04,1.54E-04,5.13E-05,-1,0.2,0.010666667,0.256410256,0.102865614,-0.6,0.006782216,0.046721929,0.102865614,-0.866666667,-1,32,5954,1221,8197,224,0.422162085,6,52,172,282,0.03480323,555,261,282,1098,4,294,68,0.154464829,72,5558,0,2153,1875,64,9586,3405,0.057744439,86,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,2328,13775,19,2259,open
6431,org/apache/cassandra/gms,org/apache/cassandra/gms/GossipDigest.java,828,TRUE,4,6,1102,2,8,185,2,54,0.60952381,71,21,0.295774648,0.75,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,BAD_PRACTICE,0.004521477,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,1,7.70E-04,5.13E-05,5.13E-05,-1,0.25,0.006696429,0.208981002,0.231490931,-0.5,0.002637528,0.043330821,0.231490931,-0.866666667,-1,3,4337,859,6580,224,0.002319289,6,52,172,282,0.03480323,190,30,2,222,3,160,3,0.010422247,6,5558,0,2153,1875,0,9586,3405,0.057744439,19,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2259,13775,19,2259,open
6129,org/apache/cassandra/gms,org/apache/cassandra/gms/Gossiper.java,773,TRUE,19,75,1102,5,8,185,2,54,0.623989218,1091,244,0.223648029,0.368421053,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,BAD_PRACTICE,0.001130369,ISC_INSTANTIATE_STATIC_CLASS,19,3,1,7.70E-04,2.05E-04,5.13E-05,-1,0,0,0.208981002,0.231490931,-1,0.002637528,0.043330821,0.231490931,-0.866666667,-0.5,64,4139,819,6382,224,0.268110096,6,52,172,282,0.03480323,3314,1241,1303,5858,18,2073,95,0.156252602,119,5558,6,2153,1875,77,9586,3405,0.057744439,151,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,2393,13775,19,2259,open
6129,org/apache/cassandra/gms,org/apache/cassandra/gms/Gossiper.java,773,TRUE,41,75,1102,5,12,185,16,54,0.489218329,1091,244,0.223648029,0.414634146,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,PERFORMANCE,0.003767898,WMI_WRONG_MAP_ITERATOR,18,2,1,7.70E-04,2.05E-04,5.13E-05,-1,0.2,0.010666667,0.256410256,0.102865614,-0.6,0.006782216,0.046721929,0.102865614,-0.866666667,-0.5,180,8486,1609,10729,224,0.268110096,6,52,172,282,0.03480323,3314,1241,1303,5858,18,2073,95,0.156252602,119,5558,6,2153,1875,77,9586,3405,0.057744439,151,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,2393,13775,19,2259,open
6129,org/apache/cassandra/gms,org/apache/cassandra/gms/Gossiper.java,773,TRUE,0,75,1102,5,8,185,1,54,0.064016173,1091,244,0.223648029,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,PERFORMANCE,0.09080633,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,7.70E-04,2.05E-04,0,0,0.365145228,0.015454279,0.256410256,0.102865614,-0.165975104,0.006782216,0.046721929,0.102865614,-0.866666667,-0.5,268,11532,2313,13775,224,0.268110096,6,52,172,282,0.03480323,3314,1241,1303,5858,18,2073,95,0.156252602,119,5558,6,2153,1875,77,9586,3405,0.057744439,151,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,2393,13775,19,2259,close
7554,org/apache/cassandra/gms,org/apache/cassandra/gms/VersionedValue.java,1080,TRUE,3,5,1102,4,8,185,1,54,0.35483871,193,35,0.18134715,0.666666667,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,BAD_PRACTICE,0.004521477,EQ_COMPARETO_USE_OBJECT_EQUALS,16,2,1,7.70E-04,5.13E-05,5.13E-05,-1,0.25,0.006696429,0.208981002,0.231490931,-0.5,0.002637528,0.043330821,0.231490931,-0.866666667,-1,53,9361,1752,11604,224,0.001441441,6,52,172,282,0.03480323,119,89,11,219,2,30,2,0.063753742,4,5558,0,2153,1875,0,9586,3405,0.057744439,19,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,2259,13775,19,2259,open
2570,org/apache/cassandra/hadoop,org/apache/cassandra/hadoop/AbstractBulkRecordWriter.java,58,TRUE,0,7,883,3,0,159,1,31,0.912350598,210,19,0.09047619,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,STYLE,0.022984175,REC_CATCH_EXCEPTION,17,2,1,4.62E-04,5.13E-05,5.13E-05,-1,0.131147541,0.003929237,0.061433447,0.089737985,-0.721311475,0.003014318,0.024491334,0.089737985,-0.777777778,-1,6,1477,323,3720,290,0.356060606,8,2196,-1906,2494,0.103383516,190,190,0,380,188,0,0,0.22908763,188,3799,0,4116,400,-188,8315,-317,0.145227455,330,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2570,13775,116,2357,open
4780,org/apache/cassandra/hadoop,org/apache/cassandra/hadoop/ColumnFamilyRecordWriter.java,506,TRUE,0,5,883,2,0,159,1,31,0.844827586,140,72,0.514285714,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,STYLE,0.005275057,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,4.62E-04,5.13E-05,5.13E-05,-1,0.214285714,0.005805771,0.061433447,0.089737985,-0.571428571,0.003014318,0.024491334,0.089737985,-0.777777778,-1,12,3793,756,6036,290,0.047033415,8,2196,-1906,2494,0.103383516,410,569,71,1050,286,-159,1,0.079563937,287,3799,0,4116,400,-285,8315,-317,0.145227455,116,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2357,13775,116,2357,open
6030,org/apache/cassandra/hadoop/cql3,org/apache/cassandra/hadoop/cql3/CqlRecordWriter.java,756,TRUE,0,10,71,3,0,121,1,22,0.598039216,284,82,0.288732394,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,STYLE,0.005275057,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,4.62E-04,3.08E-04,1.03E-04,-1,0.214285714,0.005805771,0.061433447,0.089737985,-0.571428571,0.003014318,0.024491334,0.089737985,-0.333333333,-0.333333333,33,3787,756,6030,377,0.158067969,8,61,316,446,0.048410445,371,34,1,406,8,337,25,0.07842961,33,2745,0,288,20,17,3053,2457,0.124424754,90,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,2330,13775,83,2324,open
8642,org/apache/cassandra/hadoop,org/apache/cassandra/hadoop/BulkRecordWriter.java,1311,TRUE,13,6,883,3,12,159,4,31,0.577639752,126,18,0.142857143,0.384615385,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,BAD_PRACTICE,0.013564431,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,4.62E-04,5.13E-05,5.13E-05,-1,0.305555556,0.007578263,0.208981002,0.231490931,-0.361111111,0.002637528,0.043330821,0.231490931,-0.777777778,-1,4,1477,323,3720,290,0.10087739,8,2196,-1906,2494,0.103383516,451,466,32,949,233,-15,108,0.128871134,341,3799,0,4116,400,-125,8315,-317,0.145227455,116,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2357,13775,116,2357,open
4655,org/apache/cassandra/hadoop,org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java,484,TRUE,0,14,883,6,0,159,1,31,0.673400673,474,44,0.092827004,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,STYLE,0.022984175,REC_CATCH_EXCEPTION,20,3,2,4.62E-04,1.03E-04,1.03E-04,-1,0.131147541,0.003929237,0.061433447,0.089737985,-0.721311475,0.003014318,0.024491334,0.089737985,-0.777777778,-1,119,10280,1966,12523,290,0.066944891,8,2196,-1906,2494,0.103383516,635,989,219,1843,505,-354,2,0.102023566,507,3799,0,4116,400,-503,8315,-317,0.145227455,116,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,2357,13775,116,2357,open
