F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Object,F16-NA,F16-void,F16-int,F16-URL,F16-boolean,F16-URL[],F16-String,F16-Manifest,F16-Reader,F16-PrintStream,F16-File,F16-DateFormat,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F7--,F7-/,F7-&=,F7-++,F7-+=,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-Object,F12-NA,F12-boolean,F12-Vector,F12-Method,F12-String,F12-AssertionFailedError,F12-HandlerType,F12-URL,F12-Reference,F12-File,F12-FileUtils,F12-ArrayList,F12-UnparseableExtraFieldData,F12-Union,F12-Path,F12-LinkedHashMap,F12-MailMessage,F17-final,F17-static,F17-static-final,F17-NA,F2-AbstractFileSetTest,F2-Document,F2-Process,F2-NA,F2-StringBuffer,F2-DateFormatFactory,F2-Vector,F2-Properties,F2-Math,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-System,F2-List,F2-MockProject,F2-OutputStream,F2-Enumeration,F2-File,F6-java.io.ByteArrayOutputStream,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-NA,F6-java.lang.Long,F6-java.io.InputStreamReader,F6-java.util.Vector,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.lang.Integer,F6-org.apache.tools.ant.types.PatternSet,F6-java.io.FileReader,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-NA,F13-protected,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F1-delete,F1-NA,F1-next,F1-iterator,F1-assertEquals,F1-getInstance,F1-get,F1-indexOf,F1-listFiles,F1-equals,F1-toLowerCase,F1-getProperty,F1-resolveFile,F1-load,F1-createTempFile,F1-log,F1-mkdirs,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.util.HashMap,F9-anonymousSchema,F9-ignoreSystemclasses,F9-uname,F9-forceOverwrite,F9-replyto,F9-extDirs,F9-key,F9-keys,F9-method,F9-todir,F9-genericJarSuffix,F9-dateTime,F9-trim,F9-NA,F9-out,F9-className,F9-path,F9-nowarn,F9-buildfile,F9-dir,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-Iterator,F4-SecurityManager,F8-PropertyChecker,F8-ManifestClassPath,F8-AbstractCvsTask,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-EjbJar,F8-JDBCTask,F8-DirectoryScanner,F8-SchemaValidate,F8-MailMessage,F8-MethodAndObject,F8-Rmic,F8-Available,F8-NA,F8-ReferenceChecker,F8-AbstractFileSet,F8-AntTypeDefinition,F8-Javac,F11-msg,F11-description,F11-nested,F11-NA,F11-refid,F11-classname,F11-FILE_UTILS,F11-type,F11-error,F11-externalAttributes,F11-unparseableExtra,F11-extraFields,F11-ref,F11-platform,F11-unlessCond,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F73,F84,F146,label
11625,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/TraXLiaisonTest.java,3423,TRUE,18,7,2777,3,16,346,2,49,0.809090909,75,22,0.293333333,0.833333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,BAD_PRACTICE,0.066219614,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.048979592,0.006530612,8.16E-04,-1,0.063291139,0.002371415,0.308300395,0.45773666,-0.873417722,0.005867561,0.062866723,0.45773666,-0.2,-1,18,10591,3423,11625,9,0,0,12,-3,21,0.002102402,197,52,1,250,0,145,0,0.085425916,0,9892,0,6852,391,0,17135,3040,0.069038052,342,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1376,13497,33,1067,0
11625,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/TraXLiaisonTest.java,3423,TRUE,23,7,2777,3,12,346,2,49,0.654545455,75,22,0.293333333,0.913043478,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,BAD_PRACTICE,0.066219614,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,2,0.048979592,0.006530612,0.001632653,-1,0.063291139,0.002371415,0.308300395,0.45773666,-0.873417722,0.005867561,0.062866723,0.45773666,-0.2,-1,18,10591,3423,11625,9,0,0,12,-3,21,0.002102402,197,52,1,250,0,145,0,0.085425916,0,9892,0,6852,391,0,17135,3040,0.069038052,342,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1376,13497,33,1067,0
11625,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/TraXLiaisonTest.java,3423,TRUE,0,7,2777,3,16,346,1,49,0.772727273,75,22,0.293333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,PERFORMANCE,0.020955574,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.048979592,0.006530612,0,0,0.56,0.016426667,0.338842975,0.220970467,0.12,0.002514669,0.034367142,0.220970467,-0.2,-1,18,10591,3423,11625,9,0,0,12,-3,21,0.002102402,197,52,1,250,0,145,0,0.085425916,0,9892,0,6852,391,0,17135,3040,0.069038052,342,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1376,13497,33,1067,0
11073,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,3302,TRUE,0,27,2777,4,0,346,1,49,0.854330709,392,298,0.760204082,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,BAD_PRACTICE,0.007544007,DE_MIGHT_IGNORE,19,3,1,0.048979592,0.00244898,8.16E-04,-1,0.333333333,0.008888889,0.308300395,0.45773666,-0.333333333,0.005867561,0.062866723,0.45773666,-0.2,-1,42,7835,3182,8869,9,0,0,12,-3,21,0.002102402,1429,881,57,2367,0,548,0,0.139760207,0,9892,0,6852,391,0,17135,3040,0.069038052,603,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1638,13497,33,1067,0
11073,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,3302,TRUE,0,27,2777,4,8,346,1,49,0.775590551,392,298,0.760204082,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,STYLE,0.010058676,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.048979592,0.00244898,0,0,0.083333333,0.002546296,0.253298153,0.448765692,-0.833333333,0.005867561,0.077954736,0.448765692,-0.2,-1,64,11201,3552,12235,9,0,0,12,-3,21,0.002102402,1429,881,57,2367,0,548,0,0.139760207,0,9892,0,6852,391,0,17135,3040,0.069038052,603,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1638,13497,33,1067,0
11073,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/XMLValidateTask.java,3302,TRUE,0,27,2777,4,8,346,1,49,0.776902887,392,298,0.760204082,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,STYLE,0.010058676,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.048979592,0.00244898,0,0,0.083333333,0.002546296,0.253298153,0.448765692,-0.833333333,0.005867561,0.077954736,0.448765692,-0.2,-1,64,11201,3552,12235,9,0,0,12,-3,21,0.002102402,1429,881,57,2367,0,548,0,0.139760207,0,9892,0,6852,391,0,17135,3040,0.069038052,603,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1638,13497,33,1067,0
7899,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/XmlValidateCatalogTest.java,2881,TRUE,2,5,2777,1,4,346,1,49,0.710843373,19,51,2.684210526,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,CORRECTNESS,0.071248952,IJU_TEARDOWN_NO_SUPER,7,2,1,0.048979592,8.16E-04,8.16E-04,1,0.764705882,0.016357345,0.690265487,0.248692452,0.529411765,0,0.065381391,0.248692452,-0.2,1,9,7227,2950,8261,9,0,0,12,-3,21,0.002102402,7,72,3,82,0,-65,0,0.001147672,0,9892,0,6852,391,0,17135,3040,0.069038052,2618,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3653,13497,33,1067,1
7899,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/XmlValidateTest.java,2881,TRUE,2,16,2777,1,0,346,1,49,0.306878307,85,83,0.976470588,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,CORRECTNESS,0.071248952,IJU_TEARDOWN_NO_SUPER,7,2,1,0.048979592,8.16E-04,8.16E-04,1,0.764705882,0.016357345,0.690265487,0.248692452,0.529411765,0,0.065381391,0.248692452,-0.2,1,3,5033,2403,6067,9,0,0,12,-3,21,0.002102402,66,183,3,252,0,-117,0,0.037949852,0,9892,0,6852,391,0,17135,3040,0.069038052,2618,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3653,13497,33,1067,1
8879,org/apache/tools/ant/taskdefs/optional,org/apache/tools/ant/taskdefs/optional/XsltTest.java,3182,TRUE,3,8,2777,1,4,346,1,49,0.542056075,39,49,1.256410256,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,CORRECTNESS,0.071248952,IJU_TEARDOWN_NO_SUPER,7,2,1,0.048979592,8.16E-04,8.16E-04,1,0.764705882,0.016357345,0.690265487,0.248692452,0.529411765,0,0.065381391,0.248692452,-0.2,1,18,7845,3182,8879,9,0,0,12,-3,21,0.002102402,201,52,4,257,0,149,0,0.048120829,0,9892,0,6852,391,0,17135,3040,0.069038052,375,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1409,13497,33,1067,1
8553,org/apache/tools/ant/taskdefs/optional/ccm,org/apache/tools/ant/taskdefs/optional/ccm/CCMCreateTask.java,3081,TRUE,7,20,284,1,8,49,2,7,0.889221557,143,135,0.944055944,0.285714286,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,I18N,0.134953898,DM_DEFAULT_ENCODING,19,1,1,0.001632653,0.001632653,8.16E-04,-1,0.236024845,0.090158559,0.206521739,0.005440208,-0.527950311,8.38E-04,0.03101425,0.005440208,-1,-1,48,10734,3444,11768,0,0,0,0,0,0,0,736,441,49,1226,0,295,0,0.069476087,0,1608,0,1217,73,0,2898,391,0.031505768,2740,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,3775,13497,2311,3346,0
8553,org/apache/tools/ant/taskdefs/optional/ccm,org/apache/tools/ant/taskdefs/optional/ccm/CCMCreateTask.java,3081,TRUE,23,20,284,1,12,49,2,7,0.937125749,143,135,0.944055944,0.173913043,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,I18N,0.134953898,DM_DEFAULT_ENCODING,19,1,1,0.001632653,0.001632653,8.16E-04,-1,0.236024845,0.090158559,0.206521739,0.005440208,-0.527950311,8.38E-04,0.03101425,0.005440208,-1,-1,48,10734,3444,11768,0,0,0,0,0,0,0,736,441,49,1226,0,295,0,0.069476087,0,1608,0,1217,73,0,2898,391,0.031505768,2740,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,3775,13497,2311,3346,0
7598,org/apache/tools/ant/taskdefs/optional/clearcase,org/apache/tools/ant/taskdefs/optional/clearcase/CCLock.java,2818,TRUE,3,19,1221,1,6,234,1,14,0.505291005,136,207,1.522058824,0.833333333,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,CORRECTNESS,0.003352892,NM_VERY_CONFUSING,4,1,0,0.004081633,0.001632653,4.08E-04,-0.5,0,0,0.690265487,0.248692452,-1,0,0.065381391,0.248692452,-1,-1,9,6564,2818,7598,0,0,0,0,0,0,0,26,58,1,85,0,-32,0,0.003959588,0,3920,0,3000,31,0,6951,920,0.030555735,2740,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,3775,13497,476,1510,0
7598,org/apache/tools/ant/taskdefs/optional/clearcase,org/apache/tools/ant/taskdefs/optional/clearcase/CCLock.java,2818,TRUE,3,19,1221,1,8,234,1,14,0.529100529,136,207,1.522058824,0.666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,CORRECTNESS,0.003352892,NM_VERY_CONFUSING,6,2,0,0.004081633,0.001632653,4.08E-04,-0.5,0,0,0.690265487,0.248692452,-1,0,0.065381391,0.248692452,-1,-1,5,5393,2536,6427,0,0,0,0,0,0,0,26,58,1,85,0,-32,0,0.003959588,0,3920,0,3000,31,0,6951,920,0.030555735,2740,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3775,13497,476,1510,0
